"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order","presented_choices"
"","","","","","html-button-response","131","143786","0.0-108.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img id='selected' src='G_2.jpg' height='90'> <img src='G_8.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","132","144096","0.0-109.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img id='selected' src='G_2.jpg' height='90'> <img id='selected' src='G_8.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","133","144408","0.0-110.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img id='selected' src='G_2.jpg' height='90'> <img id='selected' src='G_8.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","134","145281","0.0-111.0-0.0-0.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","868","<img id='selected' src='G_2.jpg' height='90'> <img id='selected' src='G_8.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","0","Learning example 1","",""
"","","","","","html-button-response","135","146169","0.0-111.1-0.1-0.1","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","884","<img id='selected' src='G_2.jpg' height='90'> <img id='selected' src='G_8.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","1","Learning example 1","",""
"","","","","","html-button-response","136","146383","0.0-112.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img  src='G_2.jpg' height='90'> <img  src='G_8.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","137","146801","0.0-113.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img  src='G_2.jpg' height='90'> <img id='selected'  src='G_8.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","138","147110","0.0-114.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img  src='G_2.jpg' height='90'> <img id='selected'  src='G_8.jpg' height='90'> <img id='selected' src='G_5.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","139","147331","0.0-115.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","215","<img  src='G_2.jpg' height='90'> <img id='swapped' src='G_5.jpg' height='90'> <img id='swapped'  src='G_8.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","1","Learning example 1","",""
"","","","","","html-button-response","140","148555","0.0-116.0-0.0-0.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","1221","<img  src='G_2.jpg' height='90'> <img id='swapped' src='G_5.jpg' height='90'> <img id='swapped'  src='G_8.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","1","Learning example 1","",""
"","","","","","html-button-response","141","149047","0.0-116.1-0.1-0.1","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","488","<img  src='G_2.jpg' height='90'> <img id='swapped' src='G_5.jpg' height='90'> <img id='swapped'  src='G_8.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","2","Learning example 1","",""
"","","","","","html-button-response","142","149251","0.0-117.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img  src='G_2.jpg' height='90'> <img  src='G_5.jpg' height='90'> <img   src='G_8.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","143","149659","0.0-118.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img id='selected'  src='G_2.jpg' height='90'> <img  src='G_5.jpg' height='90'> <img   src='G_8.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","144","149973","0.0-119.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img id='selected'  src='G_2.jpg' height='90'> <img id='selected'  src='G_5.jpg' height='90'> <img   src='G_8.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","145","150285","0.0-120.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img id='swapped'  src='G_5.jpg' height='90'> <img id='swapped'  src='G_2.jpg' height='90'> <img   src='G_8.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","146","150473","0.0-121.0-0.0-0.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","185","<img id='swapped'  src='G_5.jpg' height='90'> <img id='swapped'  src='G_2.jpg' height='90'> <img   src='G_8.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","0","Learning example 1","",""
"","","","","","html-button-response","147","151253","0.0-121.1-0.1-0.1","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","777","<img id='swapped'  src='G_5.jpg' height='90'> <img id='swapped'  src='G_2.jpg' height='90'> <img   src='G_8.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","1","Learning example 1","",""
"","","","","","html-button-response","148","151470","0.0-122.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img   src='G_5.jpg' height='90'> <img   src='G_2.jpg' height='90'> <img   src='G_8.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","149","151890","0.0-123.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img   src='G_5.jpg' height='90'> <img   src='G_2.jpg' height='90'> <img id='selected'   src='G_8.jpg' height='90'> <img src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","150","152199","0.0-124.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img   src='G_5.jpg' height='90'> <img   src='G_2.jpg' height='90'> <img id='selected'   src='G_8.jpg' height='90'> <img id='selected' src='G_6.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","151","152513","0.0-125.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img   src='G_5.jpg' height='90'> <img   src='G_2.jpg' height='90'> <img id='swapped' src='G_6.jpg' height='90'> <img id='swapped'   src='G_8.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","152","152879","0.0-126.0-0.0-0.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","356","<img   src='G_5.jpg' height='90'> <img   src='G_2.jpg' height='90'> <img id='swapped' src='G_6.jpg' height='90'> <img id='swapped'   src='G_8.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","2","Learning example 1","",""
"","","","","","html-button-response","153","153727","0.0-126.1-0.1-0.1","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","845","<img   src='G_5.jpg' height='90'> <img   src='G_2.jpg' height='90'> <img id='swapped' src='G_6.jpg' height='90'> <img id='swapped'   src='G_8.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","3","Learning example 1","",""
"","","","","","html-button-response","154","153941","0.0-127.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img   src='G_5.jpg' height='90'> <img   src='G_2.jpg' height='90'> <img  src='G_6.jpg' height='90'> <img    src='G_8.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","155","154350","0.0-128.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img   src='G_5.jpg' height='90'> <img id='selected'   src='G_2.jpg' height='90'> <img  src='G_6.jpg' height='90'> <img    src='G_8.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","156","154668","0.0-129.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img   src='G_5.jpg' height='90'> <img id='selected'   src='G_2.jpg' height='90'> <img id='selected'  src='G_6.jpg' height='90'> <img    src='G_8.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","157","154978","0.0-130.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img   src='G_5.jpg' height='90'> <img id='swapped'  src='G_6.jpg' height='90'> <img id='swapped'   src='G_2.jpg' height='90'> <img    src='G_8.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","158","155341","0.0-131.0-0.0-0.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","354","<img   src='G_5.jpg' height='90'> <img id='swapped'  src='G_6.jpg' height='90'> <img id='swapped'   src='G_2.jpg' height='90'> <img    src='G_8.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","1","Learning example 1","",""
"","","","","","html-button-response","159","155861","0.0-131.1-0.1-0.1","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","516","<img   src='G_5.jpg' height='90'> <img id='swapped'  src='G_6.jpg' height='90'> <img id='swapped'   src='G_2.jpg' height='90'> <img    src='G_8.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","2","Learning example 1","",""
"","","","","","html-button-response","160","156074","0.0-132.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img   src='G_5.jpg' height='90'> <img   src='G_6.jpg' height='90'> <img    src='G_2.jpg' height='90'> <img    src='G_8.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","161","156495","0.0-133.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img id='selected'   src='G_5.jpg' height='90'> <img   src='G_6.jpg' height='90'> <img    src='G_2.jpg' height='90'> <img    src='G_8.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
"","","","","","html-button-response","162","156804","0.0-134.0","17","1","2025-02-02 03:13:08","bc01a2b6f61d06f6604adb8657495020","68.45.37.73","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,fr;q=0.8,id;q=0.7","661de1d2f9c50b06f796b9cc","679edb085803f58d6bbd31ca","679ee2a7fdc71b640a413a6f","","null","<img id='selected'   src='G_5.jpg' height='90'> <img id='selected'   src='G_6.jpg' height='90'> <img    src='G_2.jpg' height='90'> <img    src='G_8.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_4.jpg' height='90'>","null","Learning example 1","",""
